Ensembl Gene ID	Ensembl Transcript ID	Affy zebrafish	HGNC symbol
ENSDARG00000070348	ENSDART00000130260	Dr.5728.1.S1_at	
ENSDARG00000070348	ENSDART00000053295	Dr.5728.1.S1_at	
ENSDARG00000070348	ENSDART00000053295	Dr.5731.1.S1_at	
ENSDARG00000092139	ENSDART00000135354		
ENSDARG00000093508	ENSDART00000136887	Dr.7110.1.S1_at	
ENSDARG00000092809	ENSDART00000127384	Dr.5731.1.S1_at	
ENSDARG00000092809	ENSDART00000103140	Dr.5731.1.S1_at	
ENSDARG00000094177	ENSDART00000142393		
ENSDARG00000077220	ENSDART00000108511		
ENSDARG00000092329	ENSDART00000145826		
ENSDARG00000095328	ENSDART00000132591		
ENSDARG00000093106	ENSDART00000143067		
ENSDARG00000060445	ENSDART00000140761		C16H3orf75
ENSDARG00000060445	ENSDART00000085164		C16H3orf75
ENSDARG00000060445	ENSDART00000133752		C16H3orf75
ENSDARG00000070346	ENSDART00000103139	Dr.5733.1.S1_at	
ENSDARG00000086922	ENSDART00000112616	Dr.6117.1.S1_at	
ENSDARG00000070142	ENSDART00000102697		CARTPT
ENSDARG00000055592	ENSDART00000105101		
ENSDARG00000055592	ENSDART00000077958		
ENSDARG00000055592	ENSDART00000130493		
ENSDARG00000087499	ENSDART00000125266		RNH1 (17 of 23)
ENSDARG00000070339	ENSDART00000128533		
ENSDARG00000070339	ENSDART00000137507		
ENSDARG00000070339	ENSDART00000082472	Dr.510.1.S1_at	
ENSDARG00000070339	ENSDART00000082473	Dr.510.1.S1_at	
ENSDARG00000070141	ENSDART00000102695		
ENSDARG00000068130	ENSDART00000098336		C5H9orf9
ENSDARG00000068130	ENSDART00000134916		C5H9orf9
ENSDARG00000040118	ENSDART00000087346		
ENSDARG00000040118	ENSDART00000148101		
ENSDARG00000040118	ENSDART00000053085		
ENSDARG00000069737	ENSDART00000124112	Dr.13574.1.S1_at	
ENSDARG00000054804	ENSDART00000077059	Dr.20181.1.S1_at	
ENSDARG00000054804	ENSDART00000077059	Dr.25327.1.A1_at	
ENSDARG00000054804	ENSDART00000126393	Dr.20181.1.S1_at	
ENSDARG00000029497	ENSDART00000139959		
ENSDARG00000029497	ENSDART00000040480		
ENSDARG00000029497	ENSDART00000146663		
ENSDARG00000029497	ENSDART00000111960		
ENSDARG00000029497	ENSDART00000139888		
ENSDARG00000030961	ENSDART00000043096		AK8
ENSDARG00000058052	ENSDART00000080855	Dr.21916.1.S1_at	
ENSDARG00000093797	ENSDART00000143609	Dr.18655.1.S1_at	
ENSDARG00000095555	ENSDART00000135159		
ENSDARG00000044199	ENSDART00000064896	Dr.9899.1.S1_at	
ENSDARG00000044199	ENSDART00000064896	Dr.9899.1.S2_at	
ENSDARG00000087834	ENSDART00000128674		
ENSDARG00000092163	ENSDART00000138825		
ENSDARG00000068305	ENSDART00000098736		
ENSDARG00000011876	ENSDART00000125013		
ENSDARG00000011876	ENSDART00000128557		
ENSDARG00000011876	ENSDART00000010632	Dr.12576.1.S1_at	
ENSDARG00000070343	ENSDART00000103136	Dr.5735.1.S1_at	
ENSDARG00000070343	ENSDART00000103035	Dr.5735.1.S1_at	
ENSDARG00000070343	ENSDART00000130090	Dr.5735.1.S1_at	
ENSDARG00000074962	ENSDART00000109042		
ENSDARG00000086989	ENSDART00000124866		
ENSDARG00000060627	ENSDART00000085556		HIP1R (2 of 2)
ENSDARG00000014731	ENSDART00000098734		
ENSDARG00000088170	ENSDART00000123774		
ENSDARG00000070340	ENSDART00000103134	Dr.5752.1.S1_at	
ENSDARG00000070340	ENSDART00000139319	Dr.5752.1.S1_at	
ENSDARG00000070340	ENSDART00000103038	Dr.5752.1.S1_at	
ENSDARG00000077445	ENSDART00000010056	Dr.26338.1.A1_at	
ENSDARG00000086646	ENSDART00000121563		
ENSDARG00000079553	ENSDART00000137954		
ENSDARG00000079553	ENSDART00000114371		
ENSDARG00000079553	ENSDART00000137623		
ENSDARG00000035507	ENSDART00000148314	Dr.3281.1.A1_at	DDX31
ENSDARG00000035507	ENSDART00000148314	Dr.7284.1.A1_at	DDX31
ENSDARG00000035507	ENSDART00000051473	Dr.3281.1.A1_at	DDX31
ENSDARG00000035507	ENSDART00000051473	Dr.7284.1.A1_at	DDX31
ENSDARG00000035507	ENSDART00000143183	Dr.7284.1.A1_at	DDX31
ENSDARG00000092670	ENSDART00000134403	Dr.7110.1.S1_at	
ENSDARG00000092910	ENSDART00000139956		
ENSDARG00000037229	ENSDART00000054153	Dr.11982.1.S1_at	
ENSDARG00000086022	ENSDART00000123654		
ENSDARG00000038754	ENSDART00000147278	Dr.2155.1.S1_at	
ENSDARG00000038754	ENSDART00000133018		
ENSDARG00000038754	ENSDART00000056598	Dr.2155.1.S1_at	
ENSDARG00000038754	ENSDART00000130919	Dr.2155.1.S1_at	
ENSDARG00000070338	ENSDART00000103132	Dr.5734.1.S1_at	
ENSDARG00000089363	ENSDART00000126757		
ENSDARG00000079958	ENSDART00000127285		
ENSDARG00000092688	ENSDART00000146282	Dr.18257.2.S1_at	
ENSDARG00000087201	ENSDART00000124106		
ENSDARG00000094560	ENSDART00000139170		
ENSDARG00000086066	ENSDART00000124673		
ENSDARG00000079483	ENSDART00000111509		
ENSDARG00000070337	ENSDART00000103131	Dr.8192.1.S1_at	
ENSDARG00000089934	ENSDART00000021692	Dr.2365.1.A1_at	
ENSDARG00000090494	ENSDART00000124548		
ENSDARG00000086662	ENSDART00000124993		MYO18B (2 of 3)
ENSDARG00000053963	ENSDART00000076084	Dr.17478.1.A1_at	NPM2
ENSDARG00000079570	ENSDART00000109124		RSPO2
ENSDARG00000079570	ENSDART00000131899		RSPO2
ENSDARG00000061191	ENSDART00000110075		
ENSDARG00000061191	ENSDART00000087002		
ENSDARG00000095198	ENSDART00000143033		
ENSDARG00000091502	ENSDART00000126620		
ENSDARG00000078789	ENSDART00000111566	Dr.18791.1.A1_at	TMEM184C
ENSDARG00000078789	ENSDART00000111566	Dr.22230.1.A1_at	TMEM184C
ENSDARG00000078789	ENSDART00000146020	Dr.18791.1.A1_at	TMEM184C
ENSDARG00000093792	ENSDART00000146157		
ENSDARG00000061187	ENSDART00000143340	Dr.9746.5.A2_at	
ENSDARG00000061187	ENSDART00000143340	Dr.9746.5.A1_at	
ENSDARG00000061187	ENSDART00000086985	Dr.9746.5.A2_at	
ENSDARG00000061187	ENSDART00000086985	Dr.9746.5.A1_at	
ENSDARG00000061187	ENSDART00000142760		
ENSDARG00000061187	ENSDART00000133259		
ENSDARG00000061187	ENSDART00000147598		
ENSDARG00000061187	ENSDART00000136929		
ENSDARG00000061187	ENSDART00000146986		
ENSDARG00000090697	ENSDART00000126705	Dr.20085.1.S1_at	
ENSDARG00000090697	ENSDART00000141084		
ENSDARG00000090697	ENSDART00000144651		
ENSDARG00000090697	ENSDART00000140684		
ENSDARG00000090697	ENSDART00000145794		
ENSDARG00000092760	ENSDART00000145557		
ENSDARG00000025094	ENSDART00000147208	Dr.11486.1.S1_at	
ENSDARG00000025094	ENSDART00000003298	Dr.11486.1.S1_at	
ENSDARG00000025094	ENSDART00000088961		
ENSDARG00000061180	ENSDART00000086961	Dr.15874.1.S1_at	
ENSDARG00000061180	ENSDART00000086961	Dr.15874.2.A1_at	
ENSDARG00000093772	ENSDART00000143181		
ENSDARG00000013007	ENSDART00000022369		
ENSDARG00000013007	ENSDART00000134164		
ENSDARG00000092137	ENSDART00000143082	Dr.16127.1.S1_at	
ENSDARG00000054882	ENSDART00000077160		
ENSDARG00000054882	ENSDART00000148255		
ENSDARG00000036755	ENSDART00000053369		
ENSDARG00000036755	ENSDART00000148386		
ENSDARG00000011326	ENSDART00000135843		
ENSDARG00000011326	ENSDART00000002094		
ENSDARG00000076255	ENSDART00000102369		
ENSDARG00000035508	ENSDART00000051474		
ENSDARG00000077697	ENSDART00000144990		
ENSDARG00000077697	ENSDART00000104921		
ENSDARG00000054797	ENSDART00000077042		
ENSDARG00000090392	ENSDART00000115143	Dr.2365.1.A1_at	
ENSDARG00000093236	ENSDART00000141108		
ENSDARG00000093944	ENSDART00000140637		
ENSDARG00000089630	ENSDART00000122824		MYO18B (1 of 3)
ENSDARG00000090163	ENSDART00000129974		
ENSDARG00000091350	ENSDART00000124853		MYO18B (3 of 3)
ENSDARG00000095342	ENSDART00000136150		
ENSDARG00000042247	ENSDART00000061958	Dr.7484.1.S1_at	
ENSDARG00000095285	ENSDART00000148170	Dr.7110.1.S1_at	
ENSDARG00000095663	ENSDART00000147493		
ENSDARG00000090014	ENSDART00000044085	Dr.10119.1.A1_at	CAPN2 (1 of 4)
ENSDARG00000036675	ENSDART00000053267	Dr.708.1.A1_at	
ENSDARG00000036675	ENSDART00000127174		
ENSDARG00000036675	ENSDART00000134607		
ENSDARG00000036675	ENSDART00000131711	Dr.708.1.A1_at	
ENSDARG00000095492	ENSDART00000133800		
ENSDARG00000067592	ENSDART00000097308		
ENSDARG00000036257	ENSDART00000113489	Dr.24417.1.A1_at	
ENSDARG00000036257	ENSDART00000113489	Dr.12562.1.A1_at	
ENSDARG00000036257	ENSDART00000052666	Dr.24417.1.A1_at	
ENSDARG00000036257	ENSDART00000052666	Dr.12562.1.A1_at	
ENSDARG00000036257	ENSDART00000137384	Dr.12562.1.A1_at	
ENSDARG00000054778	ENSDART00000076938	Dr.7577.1.A1_at	
ENSDARG00000054778	ENSDART00000076938	Dr.12663.1.A1_at	
ENSDARG00000079812	ENSDART00000110166		ZMIZ2
ENSDARG00000079812	ENSDART00000131439		ZMIZ2
ENSDARG00000030789	ENSDART00000048753	Dr.24235.2.S1_at	
ENSDARG00000030789	ENSDART00000048753	Dr.24235.1.A1_at	
ENSDARG00000068122	ENSDART00000145021		C5H9orf171
ENSDARG00000068122	ENSDART00000137400		C5H9orf171
ENSDARG00000068122	ENSDART00000125586		C5H9orf171
ENSDARG00000068122	ENSDART00000098323		C5H9orf171
ENSDARG00000094653	ENSDART00000136825		
ENSDARG00000031243	ENSDART00000073549	Dr.14746.1.A1_at	
ENSDARG00000078728	ENSDART00000122124		
ENSDARG00000078728	ENSDART00000108499		
ENSDARG00000067599	ENSDART00000097326		
ENSDARG00000086160	ENSDART00000128190		
ENSDARG00000089538	ENSDART00000122603		RNF166 (1 of 2)
ENSDARG00000051851	ENSDART00000147539		
ENSDARG00000051851	ENSDART00000073555	Dr.17752.1.A1_at	
ENSDARG00000051851	ENSDART00000132852	Dr.17752.1.A1_at	
ENSDARG00000086615	ENSDART00000130933		
ENSDARG00000086615	ENSDART00000141967		
ENSDARG00000088052	ENSDART00000130723		
ENSDARG00000088591	ENSDART00000125628		
ENSDARG00000061432	ENSDART00000087623		
ENSDARG00000095605	ENSDART00000142868		ZNF660 (1 of 8)
ENSDARG00000003308	ENSDART00000023238	Dr.7383.1.S1_at	
ENSDARG00000003308	ENSDART00000023238	Dr.7383.2.A1_at	
ENSDARG00000090734	ENSDART00000148009		
ENSDARG00000090734	ENSDART00000109893		
ENSDARG00000078388	ENSDART00000111125	Dr.11559.1.A1_at	GLIS2 (2 of 2)
ENSDARG00000077903	ENSDART00000110293		
ENSDARG00000034211	ENSDART00000083351	Dr.1945.2.S1_at	
ENSDARG00000034211	ENSDART00000083351	Dr.1945.1.A1_at	
ENSDARG00000094119	ENSDART00000131243		NLRX1 (5 of 41)
ENSDARG00000020606	ENSDART00000125860	Dr.20046.1.S1_at	
ENSDARG00000020606	ENSDART00000014840	Dr.20046.1.S1_at	
ENSDARG00000068420	ENSDART00000143422		
ENSDARG00000068420	ENSDART00000098953		
ENSDARG00000068420	ENSDART00000131449		
ENSDARG00000091648	ENSDART00000130544		
ENSDARG00000054696	ENSDART00000131715	Dr.15385.1.S1_at	
ENSDARG00000054696	ENSDART00000076928	Dr.15385.1.S1_at	
ENSDARG00000092475	ENSDART00000146710		
ENSDARG00000040678	ENSDART00000059574	Dr.8713.1.A1_at	
ENSDARG00000076870	ENSDART00000108646	Dr.24110.1.A1_at	FAM38A
ENSDARG00000088847	ENSDART00000131142		
ENSDARG00000017844	ENSDART00000011201	Dr.8161.1.S1_at	
ENSDARG00000079725	ENSDART00000134918		
ENSDARG00000079725	ENSDART00000111661		
ENSDARG00000091722	ENSDART00000122012		
ENSDARG00000091722	ENSDART00000128531		
ENSDARG00000051854	ENSDART00000098476	Dr.1019.1.A1_at	
ENSDARG00000051854	ENSDART00000149915		
ENSDARG00000091623	ENSDART00000124135		TMEM74 (1 of 2)
ENSDARG00000090400	ENSDART00000129723	Dr.16122.1.S1_at	
ENSDARG00000076546	ENSDART00000020512		TRHR (1 of 2)
ENSDARG00000076546	ENSDART00000131866		TRHR (1 of 2)
ENSDARG00000088301	ENSDART00000128732		
ENSDARG00000088301	ENSDART00000137702		
ENSDARG00000006915	ENSDART00000014552	Dr.7615.1.A1_at	
ENSDARG00000078326	ENSDART00000149022		
ENSDARG00000078326	ENSDART00000109314	Dr.9542.1.A1_at	
ENSDARG00000078326	ENSDART00000148640	Dr.9542.1.A1_at	
ENSDARG00000095308	ENSDART00000139035		
ENSDARG00000093654	ENSDART00000139627	Dr.7110.1.S1_at	
ENSDARG00000035018	ENSDART00000045410	Dr.20019.1.S1_at	
ENSDARG00000035018	ENSDART00000127270		
ENSDARG00000078844	ENSDART00000131409		
ENSDARG00000061174	ENSDART00000047707	Dr.15536.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000047707	Dr.12239.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000132273	Dr.15536.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000132273	Dr.12239.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000086972	Dr.15536.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000086972	Dr.12239.1.A1_at	ZNF740
ENSDARG00000061174	ENSDART00000135232		ZNF740
ENSDARG00000061174	ENSDART00000139328		ZNF740
ENSDARG00000061174	ENSDART00000131416		ZNF740
ENSDARG00000040684	ENSDART00000141895		
ENSDARG00000040684	ENSDART00000059593	Dr.13365.1.S1_at	
ENSDARG00000073805	ENSDART00000139214	Dr.12844.1.A1_at	
ENSDARG00000073805	ENSDART00000013485	Dr.12844.1.A1_at	
ENSDARG00000073805	ENSDART00000141878		
ENSDARG00000076800	ENSDART00000130666		
ENSDARG00000070046	ENSDART00000102482	Dr.16685.1.S1_at	
ENSDARG00000070046	ENSDART00000136215	Dr.16685.1.S1_at	
ENSDARG00000054690	ENSDART00000076915		
ENSDARG00000014463	ENSDART00000005263	Dr.2401.1.A1_at	
ENSDARG00000014463	ENSDART00000143770		
ENSDARG00000014463	ENSDART00000137558		
ENSDARG00000014463	ENSDART00000146963		
ENSDARG00000014463	ENSDART00000134900		
ENSDARG00000014463	ENSDART00000147569		
ENSDARG00000087225	ENSDART00000124623		TNFRSF9
ENSDARG00000092529	ENSDART00000135377		
ENSDARG00000044194	ENSDART00000064888	Dr.13942.1.A1_at	
ENSDARG00000095418	ENSDART00000145847		
ENSDARG00000061373	ENSDART00000148268	Dr.17315.1.A1_at	
ENSDARG00000061373	ENSDART00000087409	Dr.17315.1.A1_at	
ENSDARG00000095155	ENSDART00000133969		
ENSDARG00000036279	ENSDART00000004277	Dr.21289.1.A1_at	
ENSDARG00000036279	ENSDART00000004277	Dr.18579.1.S1_at	
ENSDARG00000089097	ENSDART00000128628		
ENSDARG00000055715	ENSDART00000144585		
ENSDARG00000055715	ENSDART00000078111		
ENSDARG00000003519	ENSDART00000148514		
ENSDARG00000003519	ENSDART00000013796		
ENSDARG00000060120	ENSDART00000149092	Dr.13856.1.A1_at	GLYCTK
ENSDARG00000060120	ENSDART00000084393	Dr.13856.1.A1_at	GLYCTK
ENSDARG00000060120	ENSDART00000149637	Dr.13856.1.A1_at	GLYCTK
ENSDARG00000060120	ENSDART00000149559		GLYCTK
ENSDARG00000060120	ENSDART00000149977		GLYCTK
ENSDARG00000094302	ENSDART00000144482		
ENSDARG00000037025	ENSDART00000129932		
ENSDARG00000037025	ENSDART00000053818		
ENSDARG00000037025	ENSDART00000125011		
ENSDARG00000053479	ENSDART00000075517	Dr.16432.1.A1_at	
ENSDARG00000012295	ENSDART00000022246	Dr.17265.1.S1_at	
ENSDARG00000012295	ENSDART00000145892		
ENSDARG00000095777	ENSDART00000142144		
ENSDARG00000093803	ENSDART00000135737		
ENSDARG00000093803	ENSDART00000142335		
ENSDARG00000093803	ENSDART00000145784		
ENSDARG00000060112	ENSDART00000084381	Dr.26340.1.A1_at	
ENSDARG00000060112	ENSDART00000145364		
ENSDARG00000060112	ENSDART00000122081	Dr.26340.1.A1_at	
ENSDARG00000060112	ENSDART00000121756	Dr.26340.1.A1_at	
ENSDARG00000095396	ENSDART00000144072		
ENSDARG00000095396	ENSDART00000140493		
ENSDARG00000051853	ENSDART00000149478	Dr.13248.2.A1_x_at	
ENSDARG00000051853	ENSDART00000073556	Dr.13248.2.A1_x_at	
ENSDARG00000051853	ENSDART00000098468	Dr.13248.2.A1_x_at	
ENSDARG00000021065	ENSDART00000044837		
ENSDARG00000021065	ENSDART00000133694		
ENSDARG00000021065	ENSDART00000134906		
ENSDARG00000026348	ENSDART00000024354		
ENSDARG00000069419	ENSDART00000101030		ADCY9
ENSDARG00000069419	ENSDART00000135418		ADCY9
ENSDARG00000033802	ENSDART00000045588	Dr.25700.1.A1_at	
ENSDARG00000033802	ENSDART00000100483	Dr.25700.1.A1_at	
ENSDARG00000033802	ENSDART00000142163		
ENSDARG00000077664	ENSDART00000007642	Dr.7250.1.A1_at	
ENSDARG00000094733	ENSDART00000144182	Dr.7110.1.S1_at	
ENSDARG00000094223	ENSDART00000140656		
ENSDARG00000095126	ENSDART00000135452		
ENSDARG00000090364	ENSDART00000129787	Dr.4797.1.S1_at	
ENSDARG00000090364	ENSDART00000125606	Dr.4797.1.S1_at	
ENSDARG00000090364	ENSDART00000051733	Dr.4797.1.S1_at	
ENSDARG00000094304	ENSDART00000137016		
ENSDARG00000094304	ENSDART00000148050		
ENSDARG00000094304	ENSDART00000145119		
ENSDARG00000061308	ENSDART00000148002	Dr.16252.1.A1_at	
ENSDARG00000061308	ENSDART00000087250		
ENSDARG00000060115	ENSDART00000084389	Dr.25662.1.A1_at	
ENSDARG00000060115	ENSDART00000084389	Dr.24292.3.A1_a_at	
ENSDARG00000060115	ENSDART00000084389	Dr.20010.9.S1_at	
ENSDARG00000092102	ENSDART00000132287		
ENSDARG00000076797	ENSDART00000112239		
ENSDARG00000075297	ENSDART00000113706		
ENSDARG00000095433	ENSDART00000135758		
ENSDARG00000095097	ENSDART00000138194		
ENSDARG00000069186	ENSDART00000139147		CYP27A1 (4 of 4)
ENSDARG00000069186	ENSDART00000135748	Dr.23722.2.A1_at	CYP27A1 (4 of 4)
ENSDARG00000069186	ENSDART00000100487	Dr.23722.2.A1_at	CYP27A1 (4 of 4)
ENSDARG00000092010	ENSDART00000143918		
ENSDARG00000068114	ENSDART00000146331		F11R (2 of 2)
ENSDARG00000068114	ENSDART00000098315		F11R (2 of 2)
ENSDARG00000093261	ENSDART00000138347		
ENSDARG00000092156	ENSDART00000143507		
ENSDARG00000077044	ENSDART00000112474	Dr.3272.1.S1_at	
ENSDARG00000093633	ENSDART00000145284		
ENSDARG00000035665	ENSDART00000051731		
ENSDARG00000035665	ENSDART00000128278		
ENSDARG00000088013	ENSDART00000108860	Dr.23722.2.A1_at	CYP27A1 (2 of 4)
ENSDARG00000088013	ENSDART00000108860	Dr.23722.1.S1_at	CYP27A1 (2 of 4)
ENSDARG00000088013	ENSDART00000100480	Dr.23722.2.A1_at	CYP27A1 (2 of 4)
ENSDARG00000088013	ENSDART00000100480	Dr.23722.1.S1_at	CYP27A1 (2 of 4)
ENSDARG00000006005	ENSDART00000020817	Dr.10429.1.A1_at	
ENSDARG00000092940	ENSDART00000135329		
ENSDARG00000074599	ENSDART00000061947		FRMD4B (2 of 2)
ENSDARG00000095710	ENSDART00000139348		
ENSDARG00000075314	ENSDART00000136623	Dr.3582.1.A1_at	
ENSDARG00000075314	ENSDART00000110478	Dr.3582.1.A1_at	
ENSDARG00000089642	ENSDART00000125904		
ENSDARG00000093576	ENSDART00000132396		
ENSDARG00000055159	ENSDART00000077479	Dr.23722.2.A1_at	CYP27A1 (3 of 4)
ENSDARG00000055159	ENSDART00000077479	Dr.23722.1.S1_at	CYP27A1 (3 of 4)
ENSDARG00000074020	ENSDART00000127983	Dr.3763.1.S1_at	
ENSDARG00000094615	ENSDART00000141738		
ENSDARG00000095698	ENSDART00000102610		
ENSDARG00000095698	ENSDART00000102597		
ENSDARG00000095698	ENSDART00000147818		
ENSDARG00000095698	ENSDART00000142135		
ENSDARG00000095698	ENSDART00000142534		
ENSDARG00000095698	ENSDART00000132825		
ENSDARG00000042517	ENSDART00000062348	Dr.15062.1.S1_at	
ENSDARG00000040021	ENSDART00000082299	Dr.24323.1.S1_at	
ENSDARG00000040021	ENSDART00000058546	Dr.24323.1.S1_at	
ENSDARG00000021402	ENSDART00000142512		
ENSDARG00000021402	ENSDART00000056051		
ENSDARG00000021402	ENSDART00000008053		
ENSDARG00000021402	ENSDART00000141954		
ENSDARG00000017320	ENSDART00000136095	Dr.4412.17.A1_at	
ENSDARG00000017320	ENSDART00000109660	Dr.4412.17.A1_at	
ENSDARG00000017320	ENSDART00000035098		
ENSDARG00000017320	ENSDART00000131687		
ENSDARG00000086346	ENSDART00000121945		
ENSDARG00000074164	ENSDART00000110464	Dr.14450.1.A1_at	
ENSDARG00000090493	ENSDART00000115230		
ENSDARG00000090556	ENSDART00000143739		
ENSDARG00000090556	ENSDART00000123856		
ENSDARG00000075799	ENSDART00000109749		
ENSDARG00000075799	ENSDART00000114633		
ENSDARG00000094864	ENSDART00000138781	Dr.7110.1.S1_at	
ENSDARG00000027464	ENSDART00000112103	Dr.21061.1.S1_at	
ENSDARG00000091223	ENSDART00000046260		DCLK2 (2 of 3)
ENSDARG00000034093	ENSDART00000145698		
ENSDARG00000034093	ENSDART00000136996		
ENSDARG00000034093	ENSDART00000008756		
ENSDARG00000034093	ENSDART00000140036		
ENSDARG00000034093	ENSDART00000045111		
ENSDARG00000034093	ENSDART00000078206		
ENSDARG00000034093	ENSDART00000043855		
ENSDARG00000034093	ENSDART00000131456		
ENSDARG00000034093	ENSDART00000143951		
ENSDARG00000010981	ENSDART00000017017	Dr.18465.1.A1_at	
ENSDARG00000087288	ENSDART00000130580		
ENSDARG00000089005	ENSDART00000121559		
ENSDARG00000087996	ENSDART00000125275	Dr.18452.1.S1_at	
ENSDARG00000087996	ENSDART00000131923	Dr.18452.1.S1_at	
ENSDARG00000087996	ENSDART00000135304	Dr.18452.1.S1_at	
ENSDARG00000087996	ENSDART00000147792	Dr.18452.1.S1_at	
ENSDARG00000090833	ENSDART00000128598		
ENSDARG00000095361	ENSDART00000139331		
ENSDARG00000095004	ENSDART00000136339		
ENSDARG00000031020	ENSDART00000042701	Dr.4621.1.S1_at	
ENSDARG00000093771	ENSDART00000132333		
ENSDARG00000042507	ENSDART00000062331	Dr.24313.1.S1_at	
ENSDARG00000042507	ENSDART00000063570	Dr.24313.1.S1_at	
ENSDARG00000042507	ENSDART00000063570	Dr.19888.1.S1_at	
ENSDARG00000094341	ENSDART00000131498		
ENSDARG00000061243	ENSDART00000143434		UBASH3B (1 of 2)
ENSDARG00000061243	ENSDART00000087128		UBASH3B (1 of 2)
ENSDARG00000061274	ENSDART00000087241		
ENSDARG00000093149	ENSDART00000134897		
ENSDARG00000075510	ENSDART00000098919		EPM2AIP1
ENSDARG00000093956	ENSDART00000131445		
ENSDARG00000093878	ENSDART00000146806		
ENSDARG00000029615	ENSDART00000102510	Dr.8371.1.S1_at	
ENSDARG00000029615	ENSDART00000127319	Dr.8371.1.S1_at	
ENSDARG00000035663	ENSDART00000131558		
ENSDARG00000035663	ENSDART00000126021		
ENSDARG00000035663	ENSDART00000129797		
ENSDARG00000035663	ENSDART00000102606		
ENSDARG00000035663	ENSDART00000133695		
ENSDARG00000086510	ENSDART00000126517	Dr.16122.1.S1_at	
ENSDARG00000068288	ENSDART00000098706		LAMC2
ENSDARG00000061414	ENSDART00000087576	Dr.22272.1.S1_at	
ENSDARG00000061414	ENSDART00000105002	Dr.22272.1.S1_at	
ENSDARG00000061414	ENSDART00000147719		
ENSDARG00000079012	ENSDART00000021009		CBFA2T3
ENSDARG00000004580	ENSDART00000003550	Dr.7457.1.A1_at	
ENSDARG00000041873	ENSDART00000061358		
ENSDARG00000041873	ENSDART00000136896		
ENSDARG00000091329	ENSDART00000123021		
ENSDARG00000076825	ENSDART00000109686		NLRX1 (36 of 41)
ENSDARG00000076825	ENSDART00000140790		NLRX1 (36 of 41)
ENSDARG00000076825	ENSDART00000142668		NLRX1 (36 of 41)
ENSDARG00000092927	ENSDART00000135688		SLX4 (1 of 2)
ENSDARG00000040024	ENSDART00000133642	Dr.18456.1.A1_at	
ENSDARG00000040024	ENSDART00000058550	Dr.18456.1.A1_at	
ENSDARG00000036616	ENSDART00000053189		
ENSDARG00000093798	ENSDART00000140261	Dr.22272.1.S1_at	
ENSDARG00000041870	ENSDART00000061334	Dr.19771.1.A1_at	
ENSDARG00000019265	ENSDART00000006881		ZBTB39
ENSDARG00000061256	ENSDART00000087202		FAM195A
ENSDARG00000003732	ENSDART00000143374	Dr.8080.1.S1_at	
ENSDARG00000003732	ENSDART00000122793	Dr.8080.1.S1_at	
ENSDARG00000003732	ENSDART00000056457	Dr.8080.1.S1_at	
ENSDARG00000060767	ENSDART00000085976	Dr.16951.1.S1_at	
ENSDARG00000060767	ENSDART00000085976	Dr.16951.2.S1_at	
ENSDARG00000090859	ENSDART00000128754	Dr.2365.1.A1_at	
ENSDARG00000090859	ENSDART00000146219		
ENSDARG00000042502	ENSDART00000062324	Dr.808.1.S1_at	
ENSDARG00000061117	ENSDART00000086813		AGAP2
ENSDARG00000061117	ENSDART00000125104		AGAP2
ENSDARG00000070094	ENSDART00000102583		SYTL1
ENSDARG00000055108	ENSDART00000005829	Dr.4501.1.S1_at	GDE1
ENSDARG00000089007	ENSDART00000129061	Dr.11610.1.S1_at	
ENSDARG00000055722	ENSDART00000133981		
ENSDARG00000055722	ENSDART00000078117		
ENSDARG00000055722	ENSDART00000147963		
ENSDARG00000055722	ENSDART00000140049		
ENSDARG00000093838	ENSDART00000141494		
ENSDARG00000040027	ENSDART00000141801	Dr.1742.1.A1_at	
ENSDARG00000040027	ENSDART00000043823	Dr.1742.1.A1_at	
ENSDARG00000059503	ENSDART00000082780		ACSF3
ENSDARG00000093069	ENSDART00000145614		
ENSDARG00000074554	ENSDART00000113179	Dr.12231.1.S1_at	
